Ano Letivo;RA;Fase;Turma;Nome;Idade;Gênero;Ano ingresso;Instituição de ensino;Pedra;INDE;Nº Av;IAA;IEG;IPS;IDA;IPV;IAN;IPP;Mat;Por;Ing;Fase Ideal;Defasagem;Destaque IEG;Destaque IDA;Destaque IPV;Atingiu PV;REC AV
2024;RA-395;4;4F;Aluno-395;13;Feminino;2021;Pública;Ametista;7,2;5;8,8;6,9;6,3;4,3;8,5;10;7,2;2,5;5,5;5;Fase 3 ;1;Melhorar entrega;Empenhar mais;Boa integração;Sim;Promovido fase
2024;RA-260;4;4F;Aluno-260;15;Feminino;2021;Pública;Topázio;8,4;5;8,8;9,7;7,5;7;8,5;10;7,9;7,5;5,5;8;Fase 4 ;0;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido com bolsa
2024;RA-388;4;4F;Aluno-388;16;Feminino;2021;Pública;Quartzo;6;5;7,5;6,3;7,5;4,3;5,8;5;6,8;1;7;5;Fase 5 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-384;4;4F;Aluno-384;14;Feminino;2021;Pública;Topázio;8,1;5;7,5;8,6;7,5;7,5;7,9;10;7,6;5;9,5;8;Fase 4 ;0;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2024;RA-626;3;3U;Aluno-626;13;Masculino;2021;Pública;Agata;6,4;3;9,6;3,4;6,9;5,3;6,4;10;7,3;5,5;3,5;7;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-1266;8;8D;Aluno-1266;12;Feminino;2021;Privada *Parcerias com Bolsa 100%;Quartzo;4,7;0;8,4;0;0;6,4;7,2;10;2,5;6,2;6,4;6,6;Fase 8 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter fase atual
2024;RA-588;3;3U;Aluno-588;11;Feminino;2021;Privada - Programa de Apadrinhamento;Topázio;8,7;3;9,2;9,8;7,5;7,8;8;10;8,8;8,5;8;7;Fase 2 ;1;Boa entrega;Boas notas;Boa integração;Não;Promovido com bolsa
2024;RA-461;3;3R;Aluno-461;13;Feminino;2021;Pública;Ametista;7,5;3;8,8;9,2;7,5;4,5;7,1;10;7,7;3;4,5;6;Fase 3 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-618;3;3K;Aluno-618;15;Masculino;2021;Pública;Agata;6,7;3;10;8,3;6,9;4,2;6,8;5;6,7;5;4,5;3;Fase 5 ;-2;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-1538;3;3K;Aluno-1538;13;Masculino;2021;Pública;Ametista;8;3;9,2;7,9;8,1;7,2;7,1;10;7,9;7,5;6;8;Fase 2 ;1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-403;3;3K;Aluno-403;14;Masculino;2021;Pública;Topázio;8;3;8,8;7,4;7,5;7,7;7,6;10;8,5;6;8;9;Fase 3 ;0;Melhorar entrega;Boas notas;Boa integração;Não;Promovido fase
2024;RA-583;3;3I;Aluno-583;14;Feminino;2021;Pública;Ametista;7,4;4;7,9;8,9;8,1;5;6,9;10;6,9;6,5;4,5;4;Fase 3 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-562;3;3I;Aluno-562;13;Feminino;2021;Pública;Topázio;8,4;4;8,3;9,8;8,1;7,8;7,2;10;7,6;7,5;7,5;8,5;Fase 3 ;0;Boa entrega;Boas notas;Integra-se mais;Não;Promovido com bolsa
2024;RA-375;3;3H;Aluno-375;13;Masculino;2021;Pública;Ametista;8;5;9,6;9,4;7,5;6,8;6,4;10;7,2;9;5,5;6;Fase 3 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-258;3;3H;Aluno-258;13;Feminino;2021;Pública;Agata;6,4;5;7,1;6,9;7,5;2,5;6,7;10;7,3;2,5;5;0;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-563;3;3H;Aluno-563;12;Feminino;2021;Pública;Topázio;8,6;5;9,2;9,5;8,1;8,3;7,5;10;8,1;10;9;6;Fase 3 ;0;Boa entrega;Boas notas;Boa integração;Não;Promovido com bolsa
2024;RA-414;3;3L;Aluno-414;14;Feminino;2021;Pública;Ametista;7,2;4;7,9;8,4;7,5;6;5,7;10;6,2;9;3;6;Fase 3 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2023;RA-703;0;ALFA T - G2/G3;Aluno-703;11;Masculino;2021;Pública;Agata;6,3;2;9,5;8,4;3,1;4,6;6,2;5;6,9;4,8;4,3;4,7;Fase 2 ;-2;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-547;3;3H;Aluno-547;13;Feminino;2021;Pública;Ametista;7,2;5;8,8;7;8,1;6,8;5,9;10;5,6;9;4,5;7;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-535;3;3H;Aluno-535;12;Feminino;2021;Pública;Ametista;7,7;5;9,2;7,2;8,1;6;7,5;10;8;7;5,5;5,5;Fase 3 ;0;Melhorar entrega;Empenhar mais;Boa integração;Não;Promovido fase
2024;RA-584;3;3G;Aluno-584;12;Feminino;2021;Pública;Agata;6,8;4;8,8;5,6;8,8;4,3;6,4;10;7,3;2;5;6;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-376;3;3G;Aluno-376;14;Feminino;2021;Pública;Quartzo;5,9;4;10;8,3;2,5;2,8;6,3;5;6,6;2;5;1,5;Fase 4 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-389;3;3G;Aluno-389;13;Masculino;2021;Pública;Ametista;7,2;4;9,6;6,7;8,8;5,2;6,7;10;6,6;6,5;4;5;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-556;3;3G;Aluno-556;13;Feminino;2021;Pública;Quartzo;5,8;4;7,1;6,2;2,5;3,8;6,2;10;6,4;1,5;4,5;5,5;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-387;3;3G;Aluno-387;15;Masculino;2021;Pública;Agata;6,1;4;7,5;7,2;7,5;4,3;6;5;6,2;5;4;4;Fase 4 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-368;3;3G;Aluno-368;15;Masculino;2021;Pública;Agata;6,8;4;7,9;6,2;7,5;7;6,7;5;7,7;4,5;7;9,5;Fase 4 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-557;3;3H;Aluno-557;12;Masculino;2021;Privada - Programa de Apadrinhamento;Topázio;9,4;5;10;8,8;7,5;9,7;9,6;10;10;10;9;10;Fase 3 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2024;RA-401;3;3L;Aluno-401;14;Feminino;2021;Pública;Agata;6,7;4;6,7;6,8;6,9;4,8;6,9;10;6,6;7;5;2,5;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-592;3;3L;Aluno-592;12;Feminino;2021;Privada;Ametista;7,1;4;7,9;6,1;2,5;7,8;7,6;10;7,7;7;8;8,5;Fase 2 ;1;Melhorar entrega;Boas notas;Boa integração;Não;Promovido fase
2024;RA-474;3;3L;Aluno-474;15;Masculino;2021;Pública;Agata;6;4;9,2;5,8;7,5;3;6,9;5;7,2;4;3;2;Fase 4 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-657;3;3R;Aluno-657;13;Feminino;2021;Pública;Topázio;8,2;3;8,8;9,6;6,9;7,5;7,1;10;8,1;8;4,5;10;Fase 3 ;0;Boa entrega;Boas notas;Integra-se mais;Não;Promovido com bolsa
2024;RA-656;3;3R;Aluno-656;13;Feminino;2021;Pública;Agata;6,7;3;9,2;6;7,5;4,2;6,1;10;7,5;5;3,5;4;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-655;3;3R;Aluno-655;14;Feminino;2021;Pública;Topázio;8,2;3;7,5;10;8,8;6,8;7,2;10;8,1;8;4;8,5;Fase 3 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido com bolsa
2024;RA-649;3;3R;Aluno-649;14;Feminino;2021;Pública;Agata;7;3;8,8;6;8,8;3,7;7,3;10;8,3;5,5;4;1,5;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-642;3;3P;Aluno-642;12;Feminino;2021;Pública;Ametista;7,1;4;9,6;9,1;3,8;4;7;10;7,2;2;5;5;Fase 3 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-458;3;3P;Aluno-458;15;Masculino;2021;Pública;Quartzo;5,7;4;8,8;3,7;6,9;4;6,8;5;7;3;4;5;Fase 4 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-639;3;3P;Aluno-639;12;Feminino;2021;Pública;Quartzo;5,8;4;7,9;5,3;2,5;3,8;6,2;10;6,7;1;4,5;6;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-444;3;3P;Aluno-444;14;Masculino;2021;Pública;Quartzo;5,4;4;8,3;6,4;2,5;3,7;6;5;6,2;2;5;4;Fase 4 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter fase atual
2024;RA-646;3;3P;Aluno-646;14;Masculino;2021;Pública;Ametista;7,7;4;10;9,3;7,5;6,2;7,7;5;8,3;9;4,5;5;Fase 4 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2024;RA-633;3;3P;Aluno-633;13;Feminino;2021;Pública;Quartzo;5,2;4;4,6;4,7;2,5;3,3;6,1;10;6,9;4;6;0;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter fase atual
2024;RA-304;3;3N;Aluno-304;16;Masculino;2021;Pública;Agata;6,9;2;10;7,8;7,5;7,2;5,8;2,5;6,9;9;5,5;7;Fase 6 ;-3;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-613;3;3N;Aluno-613;15;Masculino;2021;Pública;Ametista;7,4;2;8,3;9,6;7,5;7,3;6,2;5;6,9;8;6;8;Fase 4 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-605;3;3M;Aluno-605;13;Feminino;2021;Pública;Agata;6;5;7,5;6,2;6,9;2,7;5,5;10;7;1,5;3,5;3;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-667;3;3M;Aluno-667;13;Masculino;2021;Pública;Ametista;7,2;5;9,2;7;7,5;4,7;7;10;7,8;5,5;4,5;4;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-404;3;3M;Aluno-404;14;Feminino;2021;Pública;Agata;6,6;5;8,3;6,3;2,5;5,7;7;10;7,5;6;5;6;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-760;3;3M;Aluno-760;13;Masculino;2021;Pública;Agata;6,9;5;9,2;7,1;7,5;5;6,2;10;6,2;2,5;3,5;9;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-476;3;3L;Aluno-476;14;Feminino;2021;Pública;Agata;6,7;4;7,9;6,6;7,5;4,5;6,7;10;6,2;7;4;2,5;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-604;3;3L;Aluno-604;12;Feminino;2021;Pública;Ametista;7,4;4;8,3;7,5;8,1;7;6,2;10;6,4;8;5,5;7,5;Fase 2 ;1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-602;3;3L;Aluno-602;13;Masculino;2021;Pública;Topázio;8,6;4;9,6;9,7;7,5;7,3;8,5;10;8,3;9;5;8;Fase 3 ;0;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido com bolsa
2024;RA-586;3;3U;Aluno-586;11;Feminino;2021;Privada - Programa de Apadrinhamento;Topázio;8,7;3;9,2;9,2;7,5;8,5;8,1;10;8,8;7,5;8;10;Fase 2 ;1;Boa entrega;Boas notas;Boa integração;Não;Promovido com bolsa
2023;RA-677;0;ALFA T - G2/G3;Aluno-677;9;Feminino;2021;Pública;Topázio;8,5;2;10;8,2;10;8,7;9,8;5;6,9;9;8,3;8,8;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2024;RA-1661;9;9;Aluno-1661;21;Feminino;2021;Bolsista Universitário *Formado (a);Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5;6,2;6,4;6,6;Fase 8 ;1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Alocado fase anterior
2022;RA-778;0;N;Aluno-778;9;Feminino;2021;Escola Pública;Ametista;7,4;2;10;6,7;7,5;7,1;8,8;5;6,3;6;8,2;7,1;Fase 1 ;-1;Melhorar entrega;Empenhar mais;Boa integração;Sim;Promovido fase
2022;RA-182;3;A;Aluno-182;16;Feminino;2021;Escola Pública;Agata;6,3;4;7,5;8;7,5;4,1;7;2,5;7,3;1,3;5,7;5,4;Fase 6 ;-3;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-763;0;ALFA O - G2/G3;Aluno-763;10;Feminino;2021;Pública;Agata;6,7;2;0;9,2;3,1;7,9;9;5;6,9;7,8;8;7,9;Fase 2 ;-2;Boa entrega;Boas notas;Boa integração;Sim;Manter atual com bolsa
2022;RA-730;0;I;Aluno-730;10;Feminino;2021;Escola Pública;Ametista;7,9;2;10;8,2;8,8;8,3;8,2;5;5,8;8,7;8;8,2;Fase 2 ;-2;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2022;RA-280;3;K;Aluno-280;13;Feminino;2021;Rede Decisão;Ametista;8;4;7,5;9,2;7,5;7,1;7,3;10;7,8;5,7;7;8,7;Fase 3 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2022;RA-185;3;A;Aluno-185;15;Masculino;2021;Escola Pública;Agata;6,6;4;7,9;7,7;7,5;4,5;6,9;5;7,4;3,3;5,7;4,5;Fase 5 ;-2;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-188;3;A;Aluno-188;14;Masculino;2021;Escola Pública;Quartzo;5,3;4;0;6,1;7,5;2,7;7,6;5;7,7;3;3,2;2;Fase 4 ;-1;Melhorar entrega;Empenhar mais;Boa integração;Não;Manter fase atual
2022;RA-534;1;E;Aluno-534;12;Feminino;2021;Escola Pública;Ametista;7,1;3;9;7,4;7,5;7,1;7,3;5;5,9;6,5;7,7;7,1;Fase 3 ;-2;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2022;RA-421;2;L;Aluno-421;11;Masculino;2021;Escola Pública;Topázio;8,7;3;8,5;9,3;7,5;8,8;9,1;10;6,6;9,2;8,5;8,7;Fase 2 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2022;RA-192;3;B;Aluno-192;15;Masculino;2021;Escola Pública;Quartzo;4,9;4;8,8;3,6;7,5;2,7;4,7;5;5,7;1,7;4,7;1,7;Fase 5 ;-2;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter fase atual
2022;RA-197;3;B;Aluno-197;13;Feminino;2021;Rede Decisão;Topázio;8,2;4;8,8;9,7;4,4;7,3;8,3;10;8,2;6;7,5;8,3;Fase 3 ;0;Boa entrega;Empenhar mais;Boa integração;Não;Promovido com bolsa
2022;RA-201;3;B;Aluno-201;15;Feminino;2021;Escola Pública;Ametista;7,1;4;7,9;7,3;7,5;6,5;7,5;5;8;6;7,2;6,3;Fase 5 ;-2;Melhorar entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-203;3;B;Aluno-203;14;Feminino;2021;Escola Pública;Quartzo;5,7;4;8,8;4,3;7,5;2,8;6,9;5;7,7;2,3;3,5;2,5;Fase 4 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-414;2;L;Aluno-414;12;Feminino;2021;Escola Pública;Ametista;7,3;3;8;9,3;7,5;5,9;7,7;5;6,7;5,7;6,2;5,8;Fase 3 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-605;1;L;Aluno-605;12;Feminino;2021;Escola Pública;Ametista;7,3;3;6,9;9,3;6,9;7,1;7,6;5;6,2;6,2;8;7,1;Fase 3 ;-2;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-783;0;ALFA N - G2/G3;Aluno-783;12;Masculino;2021;Pública;Ametista;7,3;2;9,5;6,8;3,8;8,9;7,9;5;7,5;9;8,7;9;Fase 1 ;-1;Melhorar entrega;Boas notas;Boa integração;Não;Promovido fase
2022;RA-207;3;C;Aluno-207;16;Masculino;2021;Escola Pública;Quartzo;4,9;4;0;4,8;7,5;5,8;5,7;2,5;6,4;5,3;4;8;Fase 6 ;-3;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter fase atual
2022;RA-277;3;K;Aluno-277;14;Masculino;2021;Escola Pública;Ametista;7,4;4;7,1;8,8;7,5;7,4;7,2;5;7,6;7,2;7;8,2;Fase 4 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2022;RA-611;1;M;Aluno-611;12;Masculino;2021;Escola Pública;Ametista;7,8;3;9,5;7,6;7,5;9,5;7,6;5;6,6;10;9;9,5;Fase 3 ;-2;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2022;RA-735;0;J;Aluno-735;10;Feminino;2021;Escola Pública;Ametista;7,5;2;9;9;5,6;7,3;8,6;5;5,6;7,8;6,7;7,4;Fase 2 ;-2;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido fase
2022;RA-612;1;M;Aluno-612;10;Feminino;2021;Escola Pública;Ametista;7,6;3;9;9,2;7,5;7,9;7,2;5;5,9;9,7;6,2;7,8;Fase 2 ;-1;Boa entrega;Boas notas;Integra-se mais;Não;Promovido fase
2022;RA-617;1;M;Aluno-617;11;Feminino;2021;Escola Pública;Ametista;7,1;3;8,5;8,9;7,5;6,3;6,8;5;6;4,5;8;6,4;Fase 2 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2023;RA-805;0;ALFA Q - G2/G3;Aluno-805;9;Masculino;2021;Pública;Agata;6,5;2;0;9,1;7,5;6,8;7,2;5;6,2;6,8;6,8;6,8;Fase 1 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-142;4;F;Aluno-142;14;Feminino;2021;Escola Pública;Ametista;7,5;4;6,7;8,6;5,6;6,3;7,6;10;7,7;6;6,8;6;Fase 4 ;0;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-501;1;B;Aluno-501;9;Masculino;2021;Escola Pública;Ametista;7,8;3;8,5;8,8;7,5;6,8;7,3;10;6,2;8;5,7;6,7;Fase 1 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2023;RA-706;0;ALFA G - G2/G3;Aluno-706;12;Feminino;2021;Pública;Ametista;7,2;2;9;7,8;4,4;7,3;8,1;5;6,9;6,7;7,8;7,4;Fase 2 ;-2;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-805;0;R;Aluno-805;8;Masculino;2021;Escola Pública;Topázio;8,3;2;9,5;9;7,5;8,8;7,3;10;5,8;8,7;8,9;8,8;Fase 0 ;0;Boa entrega;Boas notas;Integra-se mais;Não;Promovido com bolsa
2022;RA-522;1;D;Aluno-522;9;Masculino;2021;Escola Pública;Topázio;8,3;3;9,5;9,1;7,5;7,5;8,2;10;6,4;7;8;7,5;Fase 1 ;0;Boa entrega;Boas notas;Boa integração;Não;Promovido com bolsa
2022;RA-802;0;Q;Aluno-802;9;Masculino;2021;Escola Pública;Ametista;7,8;2;9;9;7,5;8,3;8,3;5;5,3;9;7,5;8,4;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2022;RA-525;1;D;Aluno-525;11;Feminino;2021;Escola Pública;Ametista;8;3;9;9,3;7,5;8,6;8,2;5;6,3;8,3;8,8;8,7;Fase 2 ;-1;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2022;RA-159;4;L;Aluno-159;15;Feminino;2021;Escola Pública;Agata;6,5;4;8,3;8,1;5,6;4,7;6,5;5;7,5;4,3;5,8;3,9;Fase 5 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-626;1;N;Aluno-626;11;Masculino;2021;Escola Pública;Quartzo;5,8;3;7,4;7,6;7,5;1,3;7,3;5;5,7;2,5;0;1,4;Fase 2 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-349;2;B;Aluno-349;12;Masculino;2021;Escola Pública;Quartzo;5,7;3;9,5;7,7;7,5;3,7;3,9;5;4,4;2,2;5,2;3,7;Fase 3 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-162;4;L;Aluno-162;14;Feminino;2021;Escola Pública;Ametista;7,2;4;6,7;8,5;7,5;5,5;6,5;10;6,8;4,7;5,5;6,4;Fase 4 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2022;RA-163;4;L;Aluno-163;15;Feminino;2021;Escola Pública;Agata;6,8;4;8,8;7,9;5,6;6,7;6,5;5;6,4;6,5;6,3;7,4;Fase 5 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2022;RA-797;0;Q;Aluno-797;10;Masculino;2021;Escola Pública;Ametista;7,2;2;9;8,5;7,5;7,3;7,5;5;3,9;8,2;6,5;7,2;Fase 2 ;-2;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-528;1;D;Aluno-528;11;Masculino;2021;Escola Pública;Quartzo;5,3;3;0;6,2;7,5;4;6,9;5;6,3;5,3;2,7;4;Fase 2 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter fase atual
2022;RA-620;1;M;Aluno-620;12;Masculino;2021;Escola Pública;Agata;6;3;0;7,5;7,5;6,8;6,8;5;5,3;8,5;5;6,9;Fase 3 ;-2;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-619;1;M;Aluno-619;11;Feminino;2021;Escola Pública;Ametista;7,7;3;9,5;8;7,5;9;7,3;5;6,4;9,2;8,8;9;Fase 2 ;-1;Boa entrega;Boas notas;Integra-se mais;Não;Promovido fase
2022;RA-614;1;M;Aluno-614;12;Masculino;2021;Escola Pública;Topázio;8,3;3;9,5;9,7;7,5;9,6;8,3;5;5,8;9,8;9,3;9,7;Fase 3 ;-2;Boa entrega;Boas notas;Boa integração;Não;Promovido com bolsa
2022;RA-604;1;L;Aluno-604;10;Feminino;2021;Escola Pública;Ametista;8;3;9;9;7,5;8,8;8,3;5;6,3;8;9,7;8,7;Fase 2 ;-1;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2022;RA-211;3;C;Aluno-211;13;Masculino;2021;Escola Pública;Topázio;8,5;4;9,2;8,8;7,5;7,6;8,5;10;8,5;6,7;7,5;8,5;Fase 3 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2022;RA-788;0;O;Aluno-788;8;Masculino;2021;Rede Decisão;Topázio;8,3;2;10;9,3;5,6;8;8,7;10;5,4;7,8;8,2;8;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2022;RA-745;0;J;Aluno-745;9;Masculino;2021;Rede Decisão;Ametista;7,4;2;9;8,5;5,6;8,1;7,8;5;5,6;8,5;7,7;8,1;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-768;0;ALFA L - G2/G3;Aluno-768;12;Feminino;2021;Pública;Topázio;8,4;2;10;9,1;7,5;7,9;10;5;7,5;8;7,8;7,9;Fase 2 ;-2;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2022;RA-224;3;E;Aluno-224;13;Masculino;2021;Escola Pública;Quartzo;5,7;4;9,6;4,3;7,5;2,6;4,9;10;6,3;5;2,7;0;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-482;1;A;Aluno-482;11;Masculino;2021;Escola Pública;Agata;6,9;3;10;7,9;7,5;5,5;6,8;5;6,1;4,3;6,7;5,5;Fase 2 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2022;RA-372;2;F;Aluno-372;10;Masculino;2021;Escola Pública;Ametista;7,3;3;8,5;5,5;6,9;7,8;7,4;10;6,2;8,3;7,2;7,9;Fase 2 ;0;Melhorar entrega;Boas notas;Integra-se mais;Não;Promovido fase
2022;RA-768;0;L;Aluno-768;10;Feminino;2021;Escola Pública;Ametista;7,6;2;9;10;7,5;7,1;7,6;5;5,1;7;7,2;7,1;Fase 2 ;-2;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-591;1;K;Aluno-591;11;Masculino;2021;Escola Pública;Ametista;7,5;3;9,5;9,3;7,5;7,1;7,4;5;5,4;7,8;6,3;7,2;Fase 2 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2022;RA-767;0;L;Aluno-767;10;Masculino;2021;Escola Pública;Ametista;7,5;2;9,5;9;7,5;7;7,6;5;5,8;7,3;6,7;7;Fase 2 ;-2;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-374;2;F;Aluno-374;12;Feminino;2021;Escola Pública;Ametista;7,7;3;9;9,8;7,5;6,9;7,9;5;6,3;5,3;8,5;6,9;Fase 3 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-763;0;L;Aluno-763;10;Feminino;2021;Escola Pública;Ametista;7,4;2;9,5;9,7;7,5;6,5;7,2;5;5,2;6,3;6,7;6,5;Fase 2 ;-2;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2022;RA-377;2;F;Aluno-377;12;Feminino;2021;Escola Pública;Agata;6,7;3;9;7,7;5,6;6,2;6,8;5;6;4,3;8;6,3;Fase 3 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-378;2;I;Aluno-378;12;Masculino;2021;Escola Pública;Ametista;7,2;3;9;6,8;5,6;8,1;7,9;5;6,8;8,7;7,5;8,1;Fase 3 ;-1;Melhorar entrega;Boas notas;Boa integração;Não;Promovido fase
2022;RA-760;0;L;Aluno-760;11;Masculino;2021;Escola Pública;Topázio;8,2;2;9;9,2;7,5;8,8;8,9;5;6,7;9,3;8,2;8,9;Fase 2 ;-2;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2022;RA-239;3;F;Aluno-239;15;Feminino;2021;Escola Pública;Quartzo;4,6;4;0;3,7;7,5;3,7;6;5;6,7;2;4,7;4,5;Fase 5 ;-2;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter fase atual
2022;RA-759;0;L;Aluno-759;10;Feminino;2021;Escola Pública;Ametista;7,6;2;9;8,6;7,5;7,5;7,8;5;6,7;8,3;6,7;7,5;Fase 2 ;-2;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
